Tribunal;Categoria;Sub Categoria;Indicador;Chave
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;Dip - Outras Despesas Indenizatórias e Indiretas com Recursos Humanos;dip
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DIP2º - Outras Despesas Indenizatórias Indiretas com Recursos Humanos no 2º grau;dip2
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DIPTRJE1º - Outras Despesas Indenizatórias Indiretas com Recursos Humanos no 1º grau, Turmas Recursais e Juizados Especiais;diptrje1
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DIPAdm - Outras Despesas Indenizatórias Indiretas com Recursos Humanos na área administrativa;dipadm
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DCC - Despesas com Cargos em Comissão;dcc
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DCC2º - Despesas com Cargos em Comissão na área judiciária do 2º grau;dcc2
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DCCTRJE1º - Despesas com Cargos em Comissão na área judiciária do 1º grau, das Turmas Recursais e dos Juizados Especiais;dcctrje1
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DCCAdm - Despesas com Cargos em Comissão na área administrativa;dccadm
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DFC - Despesas com Função de Confiança;dfc
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DFC2º - Despesas com Funções de Confiança na área judiciária do 2º grau;dfc2
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DFCTRJE1º - Despesas com Funções de Confiança na área judiciária do 1º grau, das Turmas Recursais e dos Juizados Especiais;dfctrje1
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DFCAdm - Despesas com Funções de Confiança na área administrativa;dfcadm
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DMag - Despesa com Recursos Humanos de Magistrados;dmag
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;DESPESAS;DServ - Despesa com Recursos Humanos de Servidores;dserv
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;OUTRAS DESPESAS;ODC - Outras Despesas Correntes;odc
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;OUTRAS DESPESAS;Dk - Despesa de Capital;dk
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;OUTRAS DESPESAS;DPCO - Despesas com Projetos de Construção e Obras;dpco
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;OUTRAS DESPESAS;DInf1 - Despesa com Aquisições em Tecnologia de Informação e Comunicação;dinf1
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;OUTRAS DESPESAS;DInf2 - Despesa com Custeio da Tecnologia de Informação e Comunicação;dinf2
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;OUTRAS DESPESAS;VPag - Valores Pagos aos Jurisdicionados;vpag
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;RECEITAS;R - Recolhimentos Diversos;r
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;RECEITAS;REF - Receita decorrente de Execuções Fiscais;ref
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;RECEITAS;RICM - Receitas de Imposto Causa Mortis nos inventários/arrolamentos;ricm
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;RECEITAS;DepJud - Saldo de Depósitos Judiciais;depjud
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;ORÇAMENTO;ODP - Orçamento para Despesas de Pessoal e Encargos;odp
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;ORÇAMENTO;OK - Orçamento para Despesas de Capital;ok
JUSTIÇA ESTADUAL;RECURSOS FINANCEIROS;ORÇAMENTO;OOC - Orçamento para Outras Despesas Correntes;ooc
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - EXISTENTES;MagE2º - Número de Cargos Existentes de Magistrado no 2º Grau;mage2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - EXISTENTES;MagESub2º - Número de Cargos Existentes de Juiz Substituto de 2º Grau;magesub2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - EXISTENTES;MagE1º - Número de Cargos Existentes de Magistrado no 1º Grau;mage1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - EXISTENTES;MagEJE - Número de Cargos Existentes de Magistrado nos Juizados Especiais;mageje
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - EXISTENTES;MagETR - Número de Cargos Existentes de Magistrado nas Turmas Recursais;magetr
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - EXISTENTES;MagIn - Magistrados Inativos e Instituidores de Pensão;magin
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;MagP2º - Número de Cargos Providos de Magistrado no 2º Grau;magp2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;MagPSub2º - Número de Cargos Providos de Juiz Substituto de 2º Grau;magpsub2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;MagPAe1º - Número de Cargos Providos de Magistrado no 1º Grau com Atuação Exclusiva;magpae1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;MagPAeTR - Número de Cargos Providos de Magistrado nas Turmas Recursais com atuação exclusiva;magpaetr
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;MagPAeJE - Número de Cargos Providos de Magistrado nos Juizados Especiais com Atuação Exclusiva;magpaeje
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;MagPAcTR1º - Número de Cargos Providos de Magistrado no 1º Grau que Acumulam Função em Turmas Recursais;magpactr1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;MagPAcJE1º - Número de Cargos Providos de Magistrado no 1º Grau que Acumulam Função em Juizados Especiais;magpacje1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;MagPAcTRJE - Número de Cargos Providos de Magistrado nos Juizados Especiais que Acumulam Função em Turmas Recursais;magpactrje
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;MagSJ2º - Número de Magistrados sem jurisdição no 2º grau;magsj2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;TAMJ1º - Tempo de Afastamento da Jurisdição dos Magistrados de 1º Grau;tamj1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;TAMJTR - Tempo de Afastamento da Jurisdição dos Magistrados das Turmas Recursais;tamjtr
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;MAGISTRADOS - PROVIDOS;TAMJJE - Tempo de Afastamento da Jurisdição dos Magistrados dos Juizados Especiais;tamjje
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TCEfet - Total de Cargos do Quadro Efetivo Existentes;tcefet
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEfet2º - Total de Pessoal do Quadro Efetivo na Área Judiciária de 2º grau;tpefet2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEfetAe1º - Total de Pessoal do Quadro Efetivo na Área Judiciária Exclusiva de 1º grau;tpefetae1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEfetTR - Total de Pessoal do Quadro Efetivo na Área Judiciária de Turmas Recursais;tpefettr
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEfetAeJE - Total de Pessoal do Quadro Efetivo na Área Judiciária Exclusiva de Juizado Especial;tpefetaeje
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEfetAcJE1º - Total de Pessoal do Quadro Efetivo na Área Judiciária com Atuação Acumulativa no 1º grau e Juizado Especial;tpefetacje1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEfetAdm - Total de Pessoal do Quadro Efetivo na Área Administrativa;tpefetadm
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPI2º - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária de 2º grau;tpi2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPIAe1º - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária Exclusiva de 1º grau;tpiae1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPITR - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária de Turmas Recursais;tpitr
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPIAeJE - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária Exclusiva de Juizado Especial;tpiaeje
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPIAcJE1º - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária com Atuação Acumulativa no 1º grau e Juizado Especial;tpiacje1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPIAdm - Total de Pessoal que ingressou por cessão ou requisição na Área Administrativa;tpiadm
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSV2º - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária do 2º grau;tpsv2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVAe1º - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária Exclusiva de 1º grau;tpsvae1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVTR - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária de Turmas Recursais;tpsvtr
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVAeJE - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária Exclusiva de Juizado Especial;tpsvaeje
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVAcJE1º - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária com Atuação Acumulativa no 1º grau e Juizado Especial;tpsvacje1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVAdm - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Administrativa;tpsvadm
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TAS2º - Tempo de Afastamento de Servidor da Área Judiciária de 2º Grau;tas2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASAe1º - Tempo de Afastamento de Servidor da Área Judiciária Exclusivo de 1º grau;tasae1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASTR - Tempo de Afastamento de Servidor da Área Judiciária das Turmas Recursais;tastr
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASAeJE - Tempo de Afastamento de Servidor da Área Judiciária Exclusivo de Juizados Especiais;tasaeje
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASAcJE1º - Tempo de Afastamento de Servidor da Área Judiciária de 1º grau que acumula função em Juizados Especiais;tasacje1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASAdm - Tempo de Afastamento de Servidor da Área Administrativa;tasadm
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TFAuxC - Total da Força de Trabalho Auxiliar - Conciliadores;tfauxc
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TFAuxE - Total da Força de Trabalho Auxiliar - Estagiários;tfauxe
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TFAuxJL - Total da Força de Trabalho Auxiliar - Juízes Leigos;tfauxjl
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TFauxSP - Total da Força de Trabalho Auxiliar - Serventias Judiciais Privatizadas;tfauxsp
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TFAuxT - Total da Força de Trabalho Auxiliar - Terceirizados;tfauxt
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TFAuxV - Total da Força de Trabalho Voluntária;tfauxv
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPS - Total de Pessoal que saiu por cessão ou requisição;tps
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;ServIn - Total de Servidores Inativos e Instituidores de Pensão;servin
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEsc - Total de Pessoal das Escolas Judiciais e de Magistratura;tpesc
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPTIC - Total de Pessoal da área de tecnologia da informação;tptic
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;CC2º - Cargos em Comissão Existentes na Área Judiciária do 2º Grau;cc2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;CCTRJE1º - Cargos em Comissão Existentes na Área Judiciária do 1º Grau, nas Turmas Recursais e nos Juizados Especiais;cctrje1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;CCAdm - Cargos em Comissão Existentes na Área Administrativa;ccadm
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;FC2º - Funções de Confiança Existentes na Área Judiciária do 2º grau;fc2
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;FCTRJE1º - Funções de Confiança Existentes na Área Judiciária do 1º Grau, nas Turmas Recursais e nos Juizados Especiais;fctrje1
JUSTIÇA ESTADUAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;FCAdm - Funções de Confiança Existentes na Área Administrativa;fcadm
JUSTIÇA ESTADUAL;RECURSOS FÍSICOS;INFORMATIZAÇÃO;Comp - Número de computadores de uso pessoal;comp
JUSTIÇA ESTADUAL;RECURSOS FÍSICOS;INFORMATIZAÇÃO;Ui - Usuários de computador;ui
JUSTIÇA ESTADUAL;RECURSOS FÍSICOS;ÁREA;m²Total - Área total em metros quadrados;m²total
JUSTIÇA ESTADUAL;RECURSOS FÍSICOS;ÁREA;m²Util - Área útil em metros quadrados;m²util
JUSTIÇA ESTADUAL;RECURSOS FÍSICOS;ÁREA;ArqDisp - Espaço disponibilizado para arquivo, em metros lineares;arqdisp
JUSTIÇA ESTADUAL;RECURSOS FÍSICOS;ÁREA;ArqNTUtil - Espaço, não terceirizado, utilizado com arquivo em metros lineares;arqntutil
JUSTIÇA ESTADUAL;RECURSOS FÍSICOS;ÁREA;ArqTUtil - Espaço terceirizado utilizado com arquivo em metros lineares;arqtutil
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnOCrim2º - Casos Novos Originários no 2º Grau Criminais;cnocrim2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnONCrim2º - Casos Novos Originários no 2º Grau Não-Criminais;cnoncrim2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnRCrim2º - Casos Novos Recursais no 2º Grau Criminais;cnrcrim2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnRNCrim2º - Casos Novos Recursais no 2º Grau Não-Criminais;cnrncrim2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnElet2º - Casos Novos Eletrônicos no 2º Grau;cnelet2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnCCrim1º - Casos Novos de Conhecimento no 1º Grau Criminais;cnccrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnCNCrim1º - Casos Novos de Conhecimento no 1º Grau Não-Criminais;cncncrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnExtFisc1º - Casos Novos de Execução Fiscal no 1º grau;cnextfisc1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnExtNFisc1º - Casos Novos de Execução de Título Extrajudicial no 1º grau, exceto execuções fiscais;cnextnfisc1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;ExeJudCrimNPL1º - Execuções de Penas Não-Privativas de Liberdade no 1º Grau;exejudcrimnpl1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;ExeJudCrimPL1º - Execuções de Penas Privativas de Liberdade no 1º Grau;exejudcrimpl1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;ExeJudNCrim1º - Execuções Judiciais no 1º Grau, exceto execuções penais;exejudncrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnElet1º - Casos Novos Eletrônicos no 1º Grau;cnelet1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnOCrimTR - Casos Novos Originários nas Turmas Recursais Criminais;cnocrimtr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnONCrimTR - Casos Novos Originários nas Turmas Recursais Não-criminais;cnoncrimtr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnRCrimTR - Casos Novos Recursais nas Turmas Recursais Criminais;cnrcrimtr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnRNCrimTR - Casos Novos Recursais nas Turmas Recursais Não-criminais;cnrncrimtr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnEletTR - Casos Novos Eletrônicos nas Turmas Recursais;cnelettr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnCCrimJE - Casos Novos de Conhecimento nos Juizados Especiais Criminais;cnccrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnCNCrimJE - Casos Novos de Conhecimento nos Juizados Especiais Não-Criminais;cncncrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnExtJE - Casos Novos de Execução de Título Extrajudicial nos Juizados Especiais;cnextje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;ExeJudCrimNPLJE - Execuções de Penas Não-Privativas de Liberdade nos Juizados Especiais;exejudcrimnplje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;ExeJudNCrimJE - Execuções Judiciais nos Juizados Especiais, exceto execuções penais;exejudncrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS NOVOS;CnEletJE - Casos Novos Eletrônicos nos Juizados Especiais;cneletje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpCrim2º - Casos Pendentes no 2º Grau Criminais;cpcrim2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpNCrim2º - Casos Pendentes no 2º Grau Não-Criminais;cpncrim2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpCCrim1º - Casos Pendentes de Conhecimento no 1º Grau Criminais;cpccrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpCNCrim1º - Casos Pendentes de Conhecimento no 1º Grau Não-Criminais;cpcncrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpExtFisc1º - Casos Pendentes de Execução Fiscal no 1º grau;cpextfisc1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpExtNFisc1º - Casos Pendentes de Execução de Título Extrajudicial no 1º grau, exceto execuções fiscais;cpextnfisc1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;ExeJudPCrimNPL1º - Execuções Pendentes de Penas Não-Privativas de Liberdade no 1º Grau;exejudpcrimnpl1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;ExeJudPCrimPL1º - Execuções Pendentes de Penas Privativas de Liberdade no 1º Grau;exejudpcrimpl1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;ExeJudPNcrim1º - Execuções Judiciais Pendentes no 1º Grau, exceto execuções penais;exejudpncrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpCrimTR - Casos Pendentes nas Turmas Recursais Criminais;cpcrimtr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpNCrimTR - Casos Pendentes nas Turmas Recursais Não-Criminais;cpncrimtr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpCCrimJE - Casos Pendentes de Conhecimento nos Juizados Especiais Criminais;cpccrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpCNCrimJE - Casos Pendentes de Conhecimento nos Juizados Especiais Não-Criminais;cpcncrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;CpExtJE - Casos Pendentes de Execução de Título Extrajudicial nos Juizados Especiais;cpextje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;ExeJudPCrimNPLJE - Execuções Pendentes de Penas Não-Privativas de Liberdade nos Juizados Especiais;exejudpcrimnplje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;CASOS PENDENTES;ExeJudPNCrimJE - Execuções Judiciais Pendentes nos Juizados Especiais, exceto execuções penais;exejudpncrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCrim2º - Total de Processos Baixados no 2º Grau Criminais;tbaixcrim2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixNCrim2º - Total de Processos Baixados no 2º Grau Não-Criminais;tbaixncrim2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCCrim1º - Processos de Conhecimento Baixados no 1º Grau Criminais;tbaixccrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCNCrim1º - Processos de Conhecimento Baixados no 1º Grau Não-Criminais;tbaixcncrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixExtFisc1º - Total de Processos Baixados de Execução Fiscal no 1º Grau;tbaixextfisc1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixExtNFisc1º - Total de Processos Baixados de Execução de Títulos Extrajudiciais no 1º Grau, exceto execuções fiscais;tbaixextnfisc1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixJudCrimPL1º - Total de Processos Baixados de Execução de Penas Privativas de Liberdade no 1º Grau;tbaixjudcrimpl1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixJudCrimNPL1º - Total de Processos Baixados de Execução de Penas Não-Privativas de Liberdade no 1º Grau;tbaixjudcrimnpl1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixJudNCrim1º - Total de Processos Baixados de Execução Judicial no 1º Grau, exceto execuções penais;tbaixjudncrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCrimTR - Total de Processos Baixados nas Turmas Recursais Criminais;tbaixcrimtr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixNCrimTR - Total de Processos Baixados nas Turmas Recursais Não-Criminais;tbaixncrimtr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCCrimJE - Total de Processos de Conhecimento Baixados nos Juizados Especiais Criminais;tbaixccrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCNCrimJE - Total de Processos de Conhecimento Baixados nos Juizados Especiais Não-Criminais;tbaixcncrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixExtJE - Total de Processos Baixados de Execução de Título Extrajudicial nos Juizados Especiais;tbaixextje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixJudCrimNPLJE - Total de Processos Baixados de Execução de Penas Não-Privativas de liberdade nos Juizados Especiais;tbaixjudcrimnplje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixJudNCrimJE - Total de Processos Baixados de Execução Judicial nos Juizados Especiais, exceto execuções penais;tbaixjudncrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatCrim2º - Casos Reativados no 2º Grau Criminais;reatcrim2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatNCrim2º - Casos Reativados no 2º Grau Não-Criminais;reatncrim2
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatCCrim1º - Casos Reativados de Conhecimento no 1º Grau Criminais;reatccrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatCNCrim1º - Casos Reativados de Conhecimento no 1º Grau Não-Criminais;reatcncrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatExtFisc1º - Casos Reativados de Execução Fiscal no 1º grau;reatextfisc1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatExtNFisc1º - Casos Reativados de Execução de Título Extrajudicial no 1º grau, exceto execuções fiscais;reatextnfisc1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ExeJudRCrimNPL1º - Execuções Reativadas de Penas Não-Privativas de Liberdade no 1º Grau;exejudrcrimnpl1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ExeJudRCrimPL1º - Execuções Reativadas de Penas Privativas de Liberdade no 1º Grau;exejudrcrimpl1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ExeJudRNcrim1º - Execuções Judiciais Reativadas no 1º Grau, exceto execuções penais;exejudrncrim1
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatCrimTR - Casos Reativados nas Turmas Recursais Criminais;reatcrimtr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatNCrimTR - Casos Reativados nas Turmas Recursais Não-Criminais;reatncrimtr
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatCCrimJE - Casos Reativados de Conhecimento nos Juizados Especiais Criminais;reatccrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatCNCrimJE - Casos Reativados de Conhecimento nos Juizados Especiais Não-Criminais;reatcncrimje
JUSTIÇA ESTADUAL;LITIGIOSIDADE;Casos Reativados;ReatExtJE - Casos Reativados de Execução de Título Extrajudicial nos Juizados Especiais;reatextje
